d,y,U_hat,in_genesis_segment
0.5,4.748324762713522,0.011792172198772783,1
0.5,4.772352382476619,0.01167640171400725,1
0.5,4.796501587544076,0.011560670771404349,1
0.5,4.820772993165611,0.011444992845724774,1
0.5,4.845167217704244,0.011329381465774866,1
0.5,4.869684882652058,0.0112138502098743,1
0.5,4.894326612646027,0.011098412701252926,1
0.5,4.919093035483938,0.01098308260337845,1
0.5,4.943984782140364,0.010867873615217492,1
0.5,4.969002486782773,0.010752799466431638,1
0.5,4.994146786787659,0.01063787391251143,1
0.5,5.019418322756788,0.010523110729850266,1
0.5,5.044817738533522,0.010408523710760637,1
0.5,5.070345681219215,0.01029412665843549,1
0.5,5.096002801189705,0.010179933381857176,1
0.5,5.1217897521118845,0.010065957690656605,1
0.5,5.147707190960347,0.009952213389925578,1
0.5,5.173755778034131,0.009838714274985042,1
0.5,5.1999361769735435,0.009725474126112172,1
0.5,5.226249054777059,0.009612506703229379,1
0.5,5.252695081818323,0.009499825740558208,1
0.5,5.279274931863224,0.009387444941241399,1
0.5,5.305989282087063,0.009275377971936215,1
0.5,5.332838813091809,0.009163638457382472,1
0.5,5.359824208923417,0.009052239974948483,1
0.5,5.386946157089291,0.008941196049158292,1
0.5,5.4142053485757735,0.008830520146203936,1
0.5,5.441602477865758,0.00872022566844601,1
0.5,5.469138242956384,0.008610325948906247,1
0.5,5.4968133453768155,0.008500834245755713,1
0.5,5.524628490206116,0.0083917637368024,1
0.5,5.552584386091211,0.008283127513981779,1
0.5,5.580681745264947,0.008174938577854332,1
0.5,5.608921283564229,0.008067209832113759,1
0.5,5.637303720448265,0.007959954078109652,1
0.5,5.66582977901689,0.007853184009388831,1
0.5,5.694500186028993,0.007746912206258846,1
0.5,5.723315671921031,0.0076411511303780795,1
0.5,5.752276970825637,0.0075359131193760386,1
0.5,5.781384820590331,0.007431210381508083,1
0.5,5.810639962796294,0.007327054990348623,1
0.5,5.840043142777298,0.007223458879526538,1
0.5,5.869595109638668,0.007120433837507287,1
0.5,5.899296616276375,0.007017991502425485,1
0.5,5.9291484193962205,0.006916143356972042,1
0.5,5.959151279533109,0.006814900723339995,1
0.5,5.989305961070428,0.006714274758232991,1
0.5,6.0,0.006678860031573244,1
0.5,6.019613232259521,0.006614276447940549,0
0.5,6.050073865239263,0.006514916603483991,0
0.5,6.080688636055727,0.006416205855837252,0
0.5,6.11145832468196,0.006318154651226208,0
0.5,6.142383715037853,0.006220773246510885,0
0.5,6.173465595010112,0.006124071704654074,0
0.5,6.2047047564723306,0.006028059890280493,0
0.5,6.236101995305168,0.005932747465330219,0
0.5,6.267658111416628,0.005838143884810104,0
0.5,6.299373908762415,0.005744258392647159,0
0.5,6.331250195366454,0.005651100017647184,0
0.5,6.363287783341452,0.005558677569562685,0
0.5,6.395487488909592,0.005466999635273338,0
0.5,6.427850132423332,0.005376074575082559,0
0.5,6.4603765383863,0.0052859105191336644,0
0.5,6.493067535474307,0.0051965153639487935,0
0.5,6.525923956556449,0.005107896769094026,0
0.5,6.558946638716338,0.00502006215397363,0
0.5,6.59213642327342,0.004933018694756722,0
0.5,6.625494155804409,0.004846773321439143,0
0.5,6.659020686164837,0.004761332715043488,0
0.5,6.692716868510698,0.0046767033049600485,0
0.5,6.726583561320213,0.004592891266431291,0
0.5,6.760621627415704,0.00450990251818241,0
0.5,6.794831933985568,0.004427742720200453,0
0.5,6.829215352606388,0.004346417271664138,0
0.5,6.8637727592651006,0.004265931309026815,0
0.5,6.898505034381362,0.0041862897042542905,0
0.5,6.933413062829946,0.004107497063219685,0
0.5,6.968497733963299,0.0040295577242570445,0
0.5,7.003759941634197,0.003952475756875237,0
0.5,7.039200584218514,0.0038762549606337878,0
0.5,7.074820564638117,0.003800898864181869,0
0.5,7.110620790383862,0.0037264107244618337,0
0.5,7.1466021735387235,0.0036527935260780835,0
0.5,7.182765630801023,0.0035800499808325086,0
0.5,7.219112083507786,0.003508182527426929,0
0.5,7.2556424576582215,0.0034371933313334237,0
0.5,7.292357683937302,0.0033670842848327336,0
0.5,7.329258697739485,0.003297857007221238,0
0.5,7.366346439192538,0.003229512845186431,0
0.5,7.403621853181502,0.0031620528733509825,0
0.5,7.4410858893727285,0.0030954778949851863,0
0.5,7.478739502238125,0.0030297884428872575,0
0.5,7.516583651079438,0.00296498478043113,0
0.5,7.554619300052705,0.002901066902780976,0
0.5,7.592847418192814,0.0028380345382715325,0
0.5,7.631268979438192,0.002775887149953293,0
0.5,7.6698849626556225,0.002714623937301246,0
0.5,7.708696351665178,0.002654243838085932,0
0.5,7.747704135265289,0.002594745530405139,0
0.5,7.786909307257935,0.002536127434874654,0
0.5,7.8263128664739625,0.0024783877169761953,0
0.5,7.865915816798531,0.002421524289560404,0
0.5,7.905719167196694,0.0023655348155028925,0
0.5,7.945723931739099,0.0023104167105108186,0
0.5,7.985931129627826,0.002256167146077678,0
0.5,8.026341785222359,0.0022027830525834864,0
0.5,8.066956928065656,0.002150261122537774,0
0.5,8.107777592910423,0.002098597813962166,0
0.5,8.148804819745447,0.00204778935390974,0
0.5,8.190039653822094,0.0019978317421177694,0
0.5,8.231483145680949,0.00194872075479045,0
0.5,8.273136351178572,0.0019004519485083082,0
0.5,8.315000331514401,0.0018530206642603764,0
0.5,8.35707615325779,0.0018064220315956226,0
0.5,8.399364888375175,0.0017606509728895793,0
0.5,8.441867614257397,0.0017157022077222577,0
0.5,8.48458541374714,0.0016715702573632117,0
0.5,8.52751937516652,0.001628249449359519,0
0.5,8.570670592344817,0.0015857339222223497,0
0.5,8.61404016464634,0.0015440176302076952,0
0.5,8.657629196998432,0.0015030943481867827,0
0.5,8.701438799919636,0.0014629576766014678,0
0.5,8.745470089547949,0.0014236010465000749,0
0.5,8.789724187669304,0.0013850177246487441,0
0.5,8.83420222174613,0.0013472008187135685,0
0.5,8.878905324946071,0.0013101432825086373,0
0.5,8.923834636170861,0.0012738379213049255,0
0.5,8.968991300085342,0.0012382773971951436,0
0.5,9.014376467146624,0.0012034542345094078,0
0.5,9.059991293633392,0.0011693608252767113,0
0.5,9.105836941675372,0.0011359894347270196,0
0.5,9.151914579282936,0.0011033322068288948,0
0.5,9.198225380376853,0.001071381169857447,0
0.5,9.244770524818207,0.0010401282419874728,0
0.5,9.291551198438448,0.0010095652369065725,0
0.5,9.338568593069612,0.000979683869443074,0
0.5,9.385823906574672,0.0009504757612036407,0
0.5,9.433318342878072,0.0009219324462153107,0
0.5,9.481053111996399,0.0008940453765669441,0
0.5,9.529029430069173,0.0008668059280449259,0
0.5,9.577248519389888,0.0008402054057580077,0
0.5,9.625711608437124,0.0008142350497463771,0
0.5,9.674419931905836,0.0007888860405698756,0
0.5,9.72337473073883,0.0007641495048705026,0
0.5,9.772577252158358,0.0007400165209043059,0
0.5,9.822028749697916,0.0007164781240378895,0
0.5,9.87173048323416,0.000693525312204829,0
0.5,9.92168371901902,0.0006711490513173123,0
0.5,9.971889729711949,0.0006493402806285008,0
0.5,10.022349794412351,0.0006280899180411096,0
0.5,10.073065198692168,0.0006073888653578787,0
0.5,10.124037234628636,0.0005872280134696176,0
0.5,10.175267200837197,0.0005675982474767395,0
0.5,10.226756402504588,0.0005484904517401684,0
0.5,10.278506151422102,0.0005298955148577481,0
0.5,10.33051776601897,0.0005118043345623377,0
0.5,10.382792571396006,0.0004942078225378672,0
0.5,10.435331899359337,0.00047709690914990324,0
0.5,10.488137088454327,0.00046046254808722347,0
0.5,10.541209483999697,0.0004442957209111765,0
0.5,10.594550438121788,0.0004285874415096826,0
0.5,10.648161309789012,0.0004133287604528946,0
0.5,10.702043464846476,0.00039851076924767357,0
0.5,10.756198276050778,0.0003841246044882118,0
0.5,10.81062712310498,0.00037016145190025136,0
0.5,10.865331392693765,0.00035661255027653557,0
0.5,10.920312478518756,0.00034346919530127916,0
0.5,10.975571781334029,0.0003307227432615831,0
0.5,11.0311107089818,0.0003183646146439173,0
0.5,11.08693067642829,0.000306386297613918,0
0.5,11.143033105799791,0.00029477935137794503,0
0.5,11.199419426418844,0.00028353540942498406,0
0.5,11.256091074840727,0.0002726461826476344,0
0.5,11.313049494890011,0.0002621034623411383,0
0.5,11.370296137697352,0.0002518991230794991,0
0.5,11.427832461736458,0.0002420251254679602,0
0.5,11.485659932861253,0.0002324735187712346,0
0.5,11.543780024343226,0.00022323644341707566,0
0.5,11.60219421690895,0.00021430613337490435,0
0.5,11.660903998777824,0.00020567491840938666,0
0.5,11.719910865699978,0.00019733522620901426,0
0.5,11.779216320994381,0.00018927958438987304,0
0.5,11.838821875587149,0.0001815006223749724,0
0.5,11.898729048050027,0.00017399107314961518,0
0.5,11.958939364639088,0.00016674377489347787,0
0.5,12.01945435933361,0.0001597516724901769,0
0.5,12.080275573875173,0.00015300781891526558,0
0.5,12.14140455780689,0.00014650537650372957,0
0.5,12.202842868512958,0.00014023761809817185,0
0.5,12.264592071258283,0.00013419792807904684,0
0.5,12.326653739228373,0.00012837980327837543,0
0.5,12.389029453569417,0.0001227768537785379,0
0.5,12.451720803428573,0.00011738280359783412,0
0.5,12.514729385994448,0.00011219149126462608,0
0.5,12.57805680653779,0.00010719687028197684,0
0.5,12.64170467845239,0.00010239300948480587,0
0.5,12.705674623296185,9.777409329168617e-05,0
0.5,12.769968270832567,9.333442185348588e-05,0
0.5,12.834587259071911,8.906841110116668e-05,0
0.5,12.8995332343133,8.497059269511074e-05,0
0.5,12.964807851186468,8.10356138784468e-05,0
0.5,13.030412772693962,7.725823723690444e-05,0
0.5,13.096349670253506,7.363334036780078e-05,0
0.5,13.162620223740593,7.01559154608186e-05,0
0.5,13.229226121531237,6.682106879330276e-05,0
0.5,13.296169060545063,6.362402014283277e-05,0
0.5,13.36345074628849,6.056010211990258e-05,0
0.5,13.431072892898191,5.762475942355351e-05,0
0.5,13.499037223184766,5.4813548022853434e-05,0
0.5,13.567345468676638,5.212213426714625e-05,0
0.5,13.63599936966416,4.954629392801224e-05,0
0.5,13.705000675243957,4.708191117590534e-05,0
0.5,13.774351143363488,4.472497749444472e-05,0
0.5,13.844052540865828,4.24715905353457e-05,0
0.5,13.914106643534694,4.031795291698113e-05,0
0.5,13.984515236139673,3.8260370969560534e-05,0
0.5,14.055280112481697,3.629525342991163e-05,0
0.5,14.126403075438747,3.441911008883195e-05,0
0.5,14.197885937011785,3.262855039397142e-05,0
0.5,14.269730518370928,3.0920282011178795e-05,0
0.5,14.34193864990179,2.9291109347226757e-05,0
0.5,14.414512171252204,2.7737932036795547e-05,0
0.5,14.487452931379034,2.6257743396571148e-05,0
0.5,14.560762788595287,2.4847628849271173e-05,0
0.5,14.634443610617469,2.350476432037171e-05,0
0.5,14.708497274613157,2.2226414610269562e-05,0
0.5,14.782925667248833,2.1009931744562295e-05,0
0.5,14.857730684737945,1.9852753305081205e-05,0
0.5,14.932914232889223,1.8752400744258418e-05,0
0.5,15.008478227155223,1.770647768535205e-05,0
0.5,15.084424592681138,1.6712668210997035e-05,0
0.5,15.160755264353838,1.576873514248481e-05,0
0.5,15.237472186851171,1.4872518312114991e-05,0
0.5,15.314577314691498,1.4021932830892709e-05,0
0.5,15.392072612283497,1.3214967353781104e-05,0
0.5,15.469960053976227,1.2449682344646071e-05,0
0.5,15.548241624109355,1.1724208342962777e-05,0
0.5,15.626919317063818,1.1036744234276023e-05,0
0.5,15.705995137312563,1.0385555526339185e-05,0
0.5,15.78547109947163,9.768972632777335e-06,0
0.5,15.865349228351489,9.185389166045786e-06,0
0.5,15.94563155900861,8.633260241380849e-06,0
0.5,16.026320136797324,8.11110079336066e-06,0
0.5,16.107417017421927,7.617483906619241e-06,0
0.5,16.188924266989048,7.151039162178271e-06,0
0.5,16.270843962060304,6.710451000785177e-06,0
0.5,16.35317818970518,6.294457104568809e-06,0
0.5,16.43592904755422,5.90184679824718e-06,0
0.5,16.51909864385247,5.531459471046928e-06,0
0.5,16.602689097513174,5.182183020416795e-06,0
0.5,16.686702538171765,4.8529523185450225e-06,0
0.5,16.771141106240144,4.542747702614432e-06,0
0.5,16.856006952961145,4.250593489658533e-06,0
0.5,16.94130224046343,3.9755565168078966e-06,0
0.5,17.027029141816513,3.7167447076478464e-06,0
0.5,17.113189841086147,3.4733056653380487e-06,0
0.5,17.199786533389965,3.2444252930769745e-06,0
0.5,17.286821424953395,3.029326442429105e-06,0
0.5,17.374296733165878,2.8272675899667645e-06,0
0.5,17.462214686637356,2.6375415426171036e-06,0
0.5,17.550577525255054,2.459474172042588e-06,0
0.5,17.639387500240545,2.292423178324792e-06,0
0.5,17.7286468742071,2.135776883163732e-06,0
0.5,17.818357921217334,1.9889530527496084e-06,0
0.5,17.90852292684115,1.851397750410471e-06,0
0.5,17.999144188213958,1.7225842190879579e-06,0
0.5,18.090224014095202,1.6020117936439508e-06,0
0.5,18.181764724927188,1.4892048429537113e-06,0
0.5,18.27376865289421,1.383711741696121e-06,0
0.5,18.366238141981896,1.2851038717085028e-06,0
0.5,18.45917554803704,1.1929746527325253e-06,0
0.5,18.552583238827555,1.1069386023394387e-06,0
0.5,18.64646359410279,1.026630424785691e-06,0
0.5,18.740819005654185,9.517041285158954e-07,0
0.5,18.8356518773762,8.818321719975576e-07,0
0.5,18.930964625327544,8.167046375418217e-07,0
0.5,19.026759677792754,7.56028432736055e-07,0
0.5,19.12303947534404,6.995265190881614e-07,0
0.5,19.219806470903475,6.469371674581369e-07,0
0.5,19.31706312980548,5.980132398302797e-07,0
0.5,19.41481192985964,5.525214969591636e-07,0
0.5,19.513055361413823,5.102419314040854e-07,0
0.5,19.611795927417646,4.7096712545022256e-07,0
0.5,19.711036143486215,4.345016333999363e-07,0
0.5,19.81077853796426,4.006613877047115e-07,0
0.5,19.911025651990446,3.6927312839696214e-07,0
0.5,20.01178003956226,3.401738552711368e-07,0
0.5,20.113044267600984,3.1321030225576236e-07,0
0.5,20.2148209160171,2.882384334112386e-07,0
0.5,20.31711257777605,2.651229599833095e-07,0
0.5,20.419921858964276,2.437368779383987e-07,0
0.5,20.523251378855612,2.2396102540469907e-07,0
0.5,20.62710376997803,2.0568365944182785e-07,0
0.5,20.7314816781807,1.88800051562082e-07,0
0.5,20.836387762701392,1.7321210142761937e-07,0
0.5,20.941824696234242,1.588279681503358e-07,0
0.5,21.047795164997837,1.4556171862465758e-07,0
0.5,21.154301868803646,1.3333299232788277e-07,0
0.5,21.2613475211248,1.2206668202804064e-07,0
0.5,21.36893484916525,1.116926298453821e-07,0
0.5,21.47706659392923,1.0214533812061126e-07,0
0.5,21.585745510291034,9.336369455059433e-08,0
0.5,21.69497436706532,8.529071106063646e-08,0
0.5,21.804755947077567,7.787327589140165e-08,0
0.5,21.91509304723499,7.106191838799452e-08,0
0.5,22.025988478597803,6.481058598876247e-08,0
0.5,22.13744506645083,5.9076432921803237e-08,0
0.5,22.249465650375495,5.381962012800575e-08,0
0.5,22.362053084322156,4.900312594063853e-08,0
0.5,22.475210236682816,4.45925670629691e-08,0
0.5,22.588939990364207,4.05560293971467e-08,0
0.5,22.70324524286124,3.686390828949947e-08,0
0.5,22.818128906330806,3.348875776952406e-08,0
0.5,22.933593907665998,3.040514837205344e-08,0
0.5,23.04964318857065,2.7589533144431347e-08,0
0.5,23.166279705634306,2.5020121452866626e-08,0
0.5,23.283506430407535,2.267676021455044e-08,0
0.5,23.401326349477653,2.054082219447539e-08,0
0.5,23.519742464544738,1.859510101823651e-08,0
0.5,23.63875779249823,1.6823712564336247e-08,0
0.5,23.7583753654937,1.5212002411688878e-08,0
0.5,23.878598231030125,1.3746459030038143e-08,0
0.5,23.99942945202754,1.2414632412896245e-08,0
0.5,24.120872106905058,1.1205057864336853e-08,0
0.5,24.242929289659294,1.0107184662503782e-08,0
0.5,24.365604109943213,9.111309334038804e-09,0
0.5,24.488899693145335,8.2085132847454e-09,0
0.5,24.612819180469376,7.390604542691797e-09,0
0.5,24.737365729014257,6.650063380600815e-09,0
0.5,24.862542511854556,5.979991594761361e-09,0
0.5,24.98835271812134,5.374065227824967e-09,0
0.5,25.11479955308341,4.8264905327026696e-09,0
0.5,25.24188623822898,4.331962984359209e-09,0
0.5,25.369616011347745,3.885629155594914e-09,0
0.5,25.497992126613305,3.483051281917001e-09,0
0.5,25.627017854666196,3.1201743493203067e-09,0
0.5,25.75669648269713,2.7932955472305597e-09,0
0.5,25.887031314530763,2.4990359369980315e-09,0
0.5,26.018025670709857,2.2343141941783053e-09,0
0.5,26.1496828885799,1.996322290392485e-09,0
0.5,26.282006322374112,1.7825029878274673e-09,0
0.5,26.414999343298913,1.5905290264188509e-09,0
0.5,26.548665339619795,1.418283890458521e-09,0
0.5,26.683007716747667,1.2638440477900442e-09,0
0.5,26.8180298973256,1.125462560901587e-09,0
0.5,26.95373532131603,1.001553975103537e-09,0
0.5,27.090127446088392,8.906803945918952e-10,0
0.5,27.227209746507217,7.915386625541347e-10,0
0.5,27.364985715020644,7.029485665785039e-10,0
0.5,27.50345886174944,6.238419954864203e-10,0
0.5,27.64263271457631,5.532529783281259e-10,0
0.5,27.782510819235945,4.903085406702495e-10,0
0.5,27.923096739405235,4.3422031746877206e-10,0
0.5,28.06439405679411,3.842768657677604e-10,0
0.5,28.20640637123677,3.39836624201883e-10,0
0.5,28.34913730078342,3.003214698158108e-10,0
0.5,28.492590481792412,2.6521082605393337e-10,0
0.5,28.636769569022935,2.3403627892651465e-10,0
0.5,28.78167823572809,2.0637666133135777e-10,0
0.5,28.92732017374849,1.8185356831022418e-10,0
0.5,29.07369909360632,1.6012726865424128e-10,0
0.5,29.220818724599848,1.4089298074940201e-10,0
0.5,29.36868281489847,1.238774828792231e-10,0
0.5,29.517295131638175,1.0883603038361984e-10,0
0.5,29.66665946101753,9.554955411787292e-11,0
0.5,29.816779608394178,8.382211657004722e-11,0
0.5,29.967659398381652,7.347860378567379e-11,0
0.5,30.119302674947008,6.436263292142053e-11,0
0.5,30.27171330150863,5.633465681102929e-11,0
0.5,30.424895161034694,4.9270248382769294e-11,0
0.5,30.57885215614209,4.3058549124029193e-11,0
0.5,30.73358820919585,3.760086705088859e-11,0
0.5,30.88910726240908,3.2809410813947865e-11,0
0.5,31.045413277943393,2.8606147661560123e-11,0
0.5,31.202510238009857,2.4921773992781113e-11,0
0.5,31.360402144970443,2.169478816965028e-11,0
0.5,31.519093021440007,1.8870656126316647e-11,0
0.5,31.678586910388756,1.6401061115401442e-11,0
0.5,31.838887875245263,1.424322967397104e-11,0
0.5,32.0,1.2359326576509619e-11,0
0.3333333333333333,0.01,0.004119873046875006,1
0.3333333333333333,0.010050602309159168,0.004119873046875006,1
0.3333333333333333,0.01010146067768756,0.004119873046875006,1
0.3333333333333333,0.010152576401304713,0.004119873046875006,1
0.3333333333333333,0.010203950782286803,0.004119873046875006,1
0.3333333333333333,0.010255585129499829,0.004119873046875006,1
0.3333333333333333,0.01030748075843294,0.004119873046875006,1
0.3333333333333333,0.010359638991231981,0.004119873046875006,1
0.3333333333333333,0.010412061156733151,0.004119873046875006,1
0.3333333333333333,0.010464748590496868,0.004119873046875006,1
0.3333333333333333,0.010517702634841797,0.004119873046875006,1
0.3333333333333333,0.010570924638879044,0.004119873046875006,1
0.3333333333333333,0.010624415958546525,0.004119873046875006,1
0.3333333333333333,0.010678177956643529,0.004119873046875006,1
0.3333333333333333,0.010732212002865397,0.004119873046875006,1
0.3333333333333333,0.01078651947383847,0.004119873046875006,1
0.3333333333333333,0.010841101753155127,0.004119873046875006,1
0.3333333333333333,0.010895960231409043,0.004119873046875006,1
0.3333333333333333,0.010951096306230618,0.004119873046875006,1
0.3333333333333333,0.011006511382322589,0.004119873046875006,1
0.3333333333333333,0.011062206871495808,0.004119873046875006,1
0.3333333333333333,0.011118184192705225,0.004119873046875006,1
0.3333333333333333,0.011174444772086008,0.004119873046875006,1
0.3333333333333333,0.011230990042989924,0.004119873046875006,1
0.3333333333333333,0.011287821446021815,0.004119873046875003,1
0.3333333333333333,0.011344940429076324,0.004119873046875003,1
0.3333333333333333,0.01140234844737477,0.004119873046875003,1
0.3333333333333333,0.011460046963502233,0.004119873046875003,1
0.3333333333333333,0.011518037447444805,0.004119873046875003,1
0.3333333333333333,0.011576321376627058,0.004119873046875003,1
0.3333333333333333,0.011634900235949656,0.004119873046875003,1
0.3333333333333333,0.011693775517827215,0.004119873046875003,1
0.3333333333333333,0.011752948722226316,0.004119873046875003,1
0.3333333333333333,0.01181242135670371,0.004119873046875003,1
0.3333333333333333,0.011872194936444739,0.004119873046875003,1
0.3333333333333333,0.011932270984301928,0.004119873046874999,1
0.3333333333333333,0.01199265103083379,0.004119873046874999,1
0.3333333333333333,0.012053336614343822,0.004119873046874999,1
0.3333333333333333,0.012114329280919676,0.004119873046874999,1
0.3333333333333333,0.012175630584472583,0.004119873046874999,1
0.3333333333333333,0.012237242086776914,0.004119873046874999,1
0.3333333333333333,0.01229916535750998,0.004119873046874999,1
0.3333333333333333,0.012361401974292027,0.004119873046874999,1
0.3333333333333333,0.012423953522726414,0.004119873046874999,1
0.3333333333333333,0.012486821596440028,0.004119873046874999,1
0.3333333333333333,0.012550007797123877,0.004119873046874999,1
0.3333333333333333,0.01261351373457388,0.004119873046874999,1
0.3333333333333333,0.012677341026731914,0.004119873046874999,1
0.3333333333333333,0.012741491299727003,0.004119873046874999,1
0.3333333333333333,0.012805966187916766,0.004119873046874999,1
0.3333333333333333,0.012870767333929048,0.004119873046874999,1
0.3333333333333333,0.012935896388703768,0.004119873046874999,1
0.3333333333333333,0.013001355011534984,0.004119873046874999,1
0.3333333333333333,0.013067144870113163,0.004119873046874999,1
0.3333333333333333,0.01313326764056768,0.004119873046874999,1
0.3333333333333333,0.01319972500750949,0.004119873046874999,1
0.3333333333333333,0.01326651866407409,0.004119873046874999,1
0.3333333333333333,0.013333650311964625,0.004119873046874999,1
0.3333333333333333,0.013401121661495253,0.004119873046874996,1
0.3333333333333333,0.013468934431634714,0.004119873046874996,1
0.3333333333333333,0.013537090350050128,0.004119873046874996,1
0.3333333333333333,0.013605591153151018,0.004119873046874996,1
0.3333333333333333,0.013674438586133517,0.004119873046874996,1
0.3333333333333333,0.013743634403024875,0.004119873046874991,1
0.3333333333333333,0.01381318036672812,0.004119873046874991,1
0.3333333333333333,0.013883078249066972,0.004119873046874991,1
0.3333333333333333,0.013953329830830993,0.004119873046874991,1
0.3333333333333333,0.014023936901820949,0.004119873046874991,1
0.3333333333333333,0.01409490126089441,0.004119873046874991,1
0.3333333333333333,0.014166224716011583,0.004119873046874991,1
0.3333333333333333,0.014237909084281377,0.004119873046874991,1
0.3333333333333333,0.01430995619200767,0.004119873046874991,1
0.3333333333333333,0.014382367874735883,0.004119873046874991,1
0.3333333333333333,0.01445514597729971,0.004119873046874991,1
0.3333333333333333,0.014528292353868133,0.004119873046874991,1
0.3333333333333333,0.014601808867992654,0.004119873046874991,1
0.3333333333333333,0.014675697392654778,0.004119873046874988,1
0.3333333333333333,0.014749959810313738,0.004119873046874988,1
0.3333333333333333,0.014824598012954418,0.004119873046874988,1
0.3333333333333333,0.014899613902135608,0.004119873046874984,1
0.3333333333333333,0.01497500938903842,0.004119873046874984,1
0.3333333333333333,0.015050786394514976,0.004119873046874984,1
0.3333333333333333,0.015126946849137362,0.004119873046874984,1
0.3333333333333333,0.015203492693246798,0.004119873046874984,1
0.3333333333333333,0.01528042587700308,0.004119873046874984,1
0.3333333333333333,0.015357748360434267,0.004119873046874984,1
0.3333333333333333,0.015435462113486615,0.004119873046874984,1
0.3333333333333333,0.015513569116074741,0.004119873046874981,1
0.3333333333333333,0.015592071358132115,0.004119873046874981,1
0.3333333333333333,0.015670970839661718,0.004119873046874977,1
0.3333333333333333,0.015750269570787005,0.004119873046874977,1
0.3333333333333333,0.015829969571803125,0.004119873046874977,1
0.3333333333333333,0.015910072873228386,0.004119873046874977,1
0.3333333333333333,0.015990581515855994,0.004119873046874977,1
0.3333333333333333,0.016071497550806016,0.004119873046874977,1
0.3333333333333333,0.016152823039577685,0.004119873046874973,1
0.3333333333333333,0.016234560054101888,0.00411987304687497,1
0.3333333333333333,0.016316710676793963,0.00411987304687497,1
0.3333333333333333,0.016399277000606748,0.00411987304687497,1
0.3333333333333333,0.0164822611290839,0.00411987304687497,1
0.3333333333333333,0.016565665176413506,0.00411987304687497,1
0.3333333333333333,0.01664949126748192,0.004119873046874966,1
0.3333333333333333,0.016733741537927917,0.004119873046874966,1
0.3333333333333333,0.01681841813419711,0.004119873046874963,1
0.3333333333333333,0.016903523213596592,0.004119873046874963,1
0.3333333333333333,0.01698905894434995,0.004119873046874963,1
0.3333333333333333,0.017075027505652485,0.004119873046874963,1
0.3333333333333333,0.017161431087726716,0.004119873046874958,1
0.3333333333333333,0.017248271891878206,0.004119873046874955,1
0.3333333333333333,0.01733555213055163,0.004119873046874955,1
0.3333333333333333,0.01742327402738714,0.004119873046874955,1
0.3333333333333333,0.017511439817277017,0.004119873046874955,1
0.3333333333333333,0.017600051746422617,0.004119873046874951,1
0.3333333333333333,0.017689112072391603,0.004119873046874948,1
0.3333333333333333,0.017778623064175436,0.004119873046874948,1
0.3333333333333333,0.017868587002247208,0.004119873046874948,1
0.3333333333333333,0.01795900617861973,0.0041198730468749445,1
0.3333333333333333,0.018049882896903922,0.00411987304687494,1
0.3333333333333333,0.018141219472367513,0.00411987304687494,1
0.3333333333333333,0.01823301823199403,0.00411987304687494,1
0.3333333333333333,0.01832528151454204,0.004119873046874933,1
0.3333333333333333,0.018418011670604802,0.004119873046874933,1
0.3333333333333333,0.018511211062670115,0.004119873046874933,1
0.3333333333333333,0.0186048820651805,0.00411987304687493,1
0.3333333333333333,0.018699027064593712,0.004119873046874925,1
0.3333333333333333,0.018793648459443545,0.004119873046874925,1
0.3333333333333333,0.018888748660400894,0.0041198730468749185,1
0.3333333333333333,0.018984330090335236,0.0041198730468749185,1
0.3333333333333333,0.01908039518437632,0.0041198730468749185,1
0.3333333333333333,0.01917694638997621,0.0041198730468749115,1
0.3333333333333333,0.019273986166971648,0.0041198730468749115,1
0.3333333333333333,0.019371516987646713,0.004119873046874907,1
0.3333333333333333,0.01946954133679581,0.004119873046874904,1
0.3333333333333333,0.019568061711786985,0.004119873046874904,1
0.3333333333333333,0.019667080622625534,0.004119873046874897,1
0.3333333333333333,0.019766600592017975,0.004119873046874897,1
0.3333333333333333,0.01986662415543629,0.004119873046874889,1
0.3333333333333333,0.019967153861182533,0.004119873046874889,1
0.3333333333333333,0.020068192270453755,0.004119873046874882,1
0.3333333333333333,0.02016974195740727,0.004119873046874882,1
0.3333333333333333,0.020271805509226207,0.004119873046874874,1
0.3333333333333333,0.020374385526185444,0.004119873046874874,1
0.3333333333333333,0.020477484621717865,0.004119873046874867,1
0.3333333333333333,0.020581105422480896,0.004119873046874864,1
0.3333333333333333,0.020685250568423477,0.0041198730468748595,1
0.3333333333333333,0.0207899227128533,0.0041198730468748525,1
0.3333333333333333,0.0208951245225044,0.0041198730468748525,1
0.3333333333333333,0.021000858677605108,0.004119873046874846,1
0.3333333333333333,0.021107127871946324,0.004119873046874841,1
0.3333333333333333,0.02121393481295016,0.004119873046874838,1
0.3333333333333333,0.02132128222173889,0.004119873046874831,1
0.3333333333333333,0.02142917283320432,0.004119873046874823,1
0.3333333333333333,0.021537609396077437,0.00411987304687482,1
0.3333333333333333,0.021646594672998412,0.004119873046874816,1
0.3333333333333333,0.021756131440587037,0.004119873046874808,1
0.3333333333333333,0.021866222489513445,0.004119873046874801,1
0.3333333333333333,0.021976870624569197,0.0041198730468747944,1
0.3333333333333333,0.022088078664738747,0.004119873046874787,1
0.3333333333333333,0.02219984944327127,0.00411987304687478,1
0.3333333333333333,0.02231218580775281,0.004119873046874772,1
0.3333333333333333,0.022425090620178882,0.004119873046874768,1
