curve,d,kappa,n_s,alpha_s,ln_S_R
fit,0.35,6.412354795576917e-07,0.9837821242292671,-0.005602364382628969,
fit,0.35,6.600075022827102e-07,0.9836196733193713,-0.0056577489234341805,
fit,0.35,6.793290717006688e-07,0.9834556166402392,-0.0057136664485135935,
fit,0.35,6.992162756659375e-07,0.9832899387440636,-0.005770121782649358,
fit,0.35,7.196856730011514e-07,0.983122624039078,-0.005827119960283962,
fit,0.35,7.407543072847155e-07,0.9829536567971259,-0.005884665749060235,
fit,0.35,7.624397210419138e-07,0.9827830211415828,-0.005942764140737876,
fit,0.35,7.847599703514607e-07,0.9826107010564261,-0.0060014200854813515,
fit,0.35,8.077336398796703e-07,0.9824366803797426,-0.006060638687355298,
fit,0.35,8.313798583547334e-07,0.9822609428028564,-0.006120425068238337,
fit,0.35,8.557183144940002e-07,0.9820834718705967,-0.006180784339152735,
fit,0.35,8.807692733975452e-07,0.9819042509784565,-0.006241721508783972,
fit,0.35,9.065535934216359e-07,0.9817232633742167,-0.006303241955397568,
fit,0.35,9.330927435461664e-07,0.9815404921524667,-0.006365351019512182,
fit,0.35,9.60408821250537e-07,0.9813559202595759,-0.006428053816787557,
fit,0.35,9.88524570912828e-07,0.9811695304849835,-0.006491355311006752,
fit,0.35,1.0174634027476063e-06,0.9809813054675459,-0.006555261660058639,
fit,0.35,1.0472494122981475e-06,0.9807912276868013,-0.006619777408653896,
fit,0.35,1.0779074004992737e-06,0.9805992794708617,-0.006684908674219919,
fit,0.35,1.1094628943275218e-06,0.9804054429845316,-0.006750660966176866,
fit,0.35,1.1419421680558647e-06,0.9802097002375101,-0.006817039147992851,
fit,0.35,1.1753722651306367e-06,0.9800120330793781,-0.006884049372719095,
fit,0.35,1.2097810206889012e-06,0.9798124231953326,-0.006951697025236278,
fit,0.35,1.2451970847350319e-06,0.9796108521110657,-0.007019987888718451,
fit,0.35,1.2816499459957596e-06,0.9794073011871243,-0.007088927309113396,
fit,0.35,1.3191699564735718e-06,0.9792017516195545,-0.007158521405327134,
fit,0.35,1.3577883567189277e-06,0.9789941844370192,-0.007228775990637121,
fit,0.35,1.3975373018422926e-06,0.9787845805024474,-0.00729969660821328,
fit,0.35,1.438449888287663e-06,0.9785729205088755,-0.0073712894329681505,
fit,0.35,1.4805601813899102e-06,0.9783591849791516,-0.007443560161135787,
fit,0.35,1.5239032437388304e-06,0.9781433542659492,-0.00751651472318135,
fit,0.35,1.5685151643735445e-06,0.9779254085486935,-0.007590159255234152,
fit,0.35,1.614433088831602e-06,0.9777053278336666,-0.00766449974504782,
fit,0.35,1.6616952500776905e-06,0.9774830919517266,-0.00773954225532808,
fit,0.35,1.7103410003378378e-06,0.9772586805579758,-0.007815292946973154,
fit,0.35,1.7604108438655526e-06,0.9770320731279094,-0.007891757866899968,
fit,0.35,1.8119464706671223e-06,0.9768032489621087,-0.007968943531327807,
fit,0.35,1.8649907912142943e-06,0.9765721871779375,-0.00804685576379556,
fit,0.35,1.919587972173111e-06,0.9763388667119676,-0.008125501483362066,
fit,0.35,1.9757834731786993e-06,0.976103266318801,-0.00820488660914355,
fit,0.35,2.03362408468667e-06,0.9758653645693304,-0.008285017390364108,
fit,0.35,2.093157966932574e-06,0.9756251398480048,-0.008365900635502299,
fit,0.35,2.1544346900318822e-06,0.9753825703535289,-0.008447542683883452,
fit,0.35,2.2175052752539296e-06,0.9751376340958927,-0.008529949967053876,
fit,0.35,2.2824222375040977e-06,0.9748903088974306,-0.008613129294775451,
fit,0.35,2.349239629049658e-06,0.9746405723900086,-0.008697087333420811,
fit,0.35,2.418013084525718e-06,0.9743884020114937,-0.008781830115249453,
fit,0.35,2.488799867258667e-06,0.974133775008737,-0.00886736533953561,
fit,0.35,2.5616589169457267e-06,0.9738766684338875,-0.008953699068885934,
fit,0.35,2.6366508987303555e-06,0.9736170591427831,-0.009040838347937355,
fit,0.35,2.71383825371428e-06,0.9733549237946528,-0.009128789921763691,
fit,0.35,2.793285250948253e-06,0.9730902388495505,-0.009217560640836064,
fit,0.35,2.875058040944877e-06,0.9728229805692958,-0.009307157558572851,
fit,0.35,2.9592247107579573e-06,0.9725531250130143,-0.009397587730811965,
fit,0.35,3.045855340674284e-06,0.9722806480389595,-0.009488858072417547,
fit,0.35,3.1350220625651123e-06,0.9720055253010761,-0.009580975750149837,
fit,0.35,3.226799119945812e-06,0.971727732247273,-0.009673948047960831,
fit,0.35,3.321262929793748e-06,0.9714472441204224,-0.0097677817347082,
fit,0.35,3.418492146175927e-06,0.9711640359560327,-0.00986248433370615,
fit,0.35,3.5185677257392664e-06,0.9708780825788098,-0.009958063046896476,
fit,0.35,3.621572995118075e-06,0.9705893586030584,-0.01005452510222786,
fit,0.35,3.727593720314938e-06,0.9702978384342819,-0.01015187805508723,
fit,0.35,3.836718178112649e-06,0.9700034962618641,-0.010250128814269815,
fit,0.35,3.949037229576694e-06,0.9697063060610865,-0.010349285853441928,
fit,0.35,4.0646443957096275e-06,0.9694062415928434,-0.010449355482864922,
fit,0.35,4.183635935320023e-06,0.9691032763988163,-0.010550345971330005,
fit,0.35,4.306110925171165e-06,0.9687973838043028,-0.010652264784669949,
fit,0.35,4.432171342476085e-06,0.9684885369134646,-0.010755119637305008,
fit,0.35,4.561922149807459e-06,0.9681767086099541,-0.010858917983371588,
fit,0.35,4.695471382493421e-06,0.9678618715542525,-0.010963667703774618,
fit,0.35,4.832930238571752e-06,0.9675439981829536,-0.011069376592281993,
fit,0.35,4.974413171377452e-06,0.9672230607072146,-0.011176052435403233,
fit,0.35,5.120037984840882e-06,0.9668990311122085,-0.011283703279840102,
fit,0.35,5.269925931575657e-06,0.9665718811541026,-0.011392336845340814,
fit,0.35,5.424201813838024e-06,0.9662415823615694,-0.011501961069212058,
fit,0.35,5.582994087441914e-06,0.9659081060300622,-0.011612584250098992,
fit,0.35,5.746434968715974e-06,0.9655714232267304,-0.011724214053130677,
fit,0.35,5.914660544591746e-06,0.9652315047801743,-0.011836858881854595,
fit,0.35,6.087810885914756e-06,0.9648883212889287,-0.011950526739252731,
fit,0.35,6.266030164072656e-06,0.9645418431127819,-0.012065226000748094,
fit,0.35,6.449466771037621e-06,0.9641920403741832,-0.012180964835955238,
fit,0.35,6.638273442923075e-06,0.963838882959212,-0.012297751592566145,
fit,0.35,6.832607387157405e-06,0.9634823405099718,-0.012415594354041048,
fit,0.35,7.032630413380643e-06,0.9631223824315995,-0.012534501953118046,
fit,0.35,7.2385090681732476e-06,0.9627589778819677,-0.01265448241562099,
fit,0.35,7.450414773728917e-06,0.9623920957788448,-0.012775544444220688,
fit,0.35,7.66852397058701e-06,0.96202170479121,-0.012897696354684018,
fit,0.35,7.893018264543566e-06,0.9616477733431971,-0.013020947111592823,
fit,0.35,8.124084577862973e-06,0.9612702696105501,-0.013145305044926725,
fit,0.35,8.361915304916318e-06,0.9608891615187334,-0.013270778976073122,
fit,0.35,8.606708472376158e-06,0.9605044167444327,-0.013397377357628637,
fit,0.35,8.858667904100832e-06,0.9601160027098231,-0.013525109402767715,
fit,0.35,9.11800339084568e-06,0.9597238865849643,-0.013653983447290324,
fit,0.35,9.384930864942721e-06,0.9593280352854929,-0.013784008299755124,
fit,0.35,9.659672580093843e-06,0.9589284154710844,-0.013915193460070502,
fit,0.35,9.942457296427399e-06,0.9585249935424791,-0.014047547415026423,
fit,0.35,1.0233520470972576e-05,0.9581177356436953,-0.014181079104336719,
fit,0.35,1.053310445370936e-05,0.9577066076574209,-0.014315797881013892,
fit,0.35,1.084145868935835e-05,0.9572915752076074,-0.014451712331621902,
fit,0.35,1.1158839925077481e-05,0.9568726036527222,-0.014588832012466108,
fit,0.35,1.1485512424239369e-05,0.9564496580889106,-0.014727165886401383,
fit,0.35,1.1821748186466723e-05,0.9560227033482077,-0.014866723252558556,
fit,0.35,1.216782717410923e-05,0.9555917039952154,-0.01500751316349791,
fit,0.35,1.2524037545350718e-05,0.9551566243267079,-0.015149545228028527,
fit,0.35,1.2890675894140244e-05,0.9547174283714165,-0.015292828625866312,
fit,0.35,1.3268047497147244e-05,0.954274079888501,-0.015437372629102275,
fit,0.35,1.3656466567946097e-05,0.9538265423643946,-0.015583186959440581,
fit,0.35,1.4056256518642135e-05,0.953374779014131,-0.015730280755645087,
fit,0.35,1.446775022915648e-05,0.9529187527790475,-0.015878663501784934,
fit,0.35,1.4891290324394086e-05,0.9524584263250245,-0.01602834517664184,
fit,0.35,1.5327229459526118e-05,0.9519937620412705,-0.016179334853107824,
fit,0.35,1.5775930613623614e-05,0.9515247220408712,-0.016331642454206513,
fit,0.35,1.623776739188721e-05,0.9510512681583796,-0.01648527780575859,
fit,0.35,1.671312433672486e-05,0.95057336194716,-0.01664025001573663,
fit,0.35,1.720239724793599e-05,0.95009096468045,-0.01679656951259001,
fit,0.35,1.770599351226898e-05,0.9496040373484836,-0.01695424599966608,
fit,0.35,1.8224332442626647e-05,0.9491125406596762,-0.017113288895458795,
fit,0.35,1.875784562720161e-05,0.9486164350362882,-0.017273708422107736,
fit,0.35,1.9306977288832496e-05,0.9481156806175471,-0.01743551441466351,
fit,0.35,1.9872184654880534e-05,0.9476102372526132,-0.01759871696746748,
fit,0.35,2.0453938337933903e-05,0.9471000645042565,-0.017763325697226467,
fit,0.35,2.105272272765707e-05,0.9465851216466117,-0.017929350882874506,
fit,0.35,2.166903639411181e-05,0.9460653676627198,-0.01809680285363416,
fit,0.35,2.230339250288494e-05,0.9455407612443499,-0.018265691493940195,
fit,0.35,2.2956319242369097e-05,0.9450112607916955,-0.018436026669928968,
fit,0.35,2.3628360263551753e-05,0.9444768244103473,-0.018607819448747287,
fit,0.35,2.432007513267945e-05,0.9439374099123142,-0.018781078736355372,
fit,0.35,2.5032039797173254e-05,0.943392974811515,-0.018955815900600137,
fit,0.35,2.5764847065183745e-05,0.9428434763284897,-0.019132040650257198,
fit,0.35,2.651910709918535e-05,0.9422888713846961,-0.01930976376287938,
fit,0.35,2.729544792402007e-05,0.9417291165997831,-0.019488995452271257,
fit,0.35,2.809451594981406e-05,0.9411641682973428,-0.01966974594866866,
fit,0.35,2.8916976510202966e-05,0.9405939824981034,-0.01985202605819375,
fit,0.35,2.9763514416313192e-05,0.9400185149216232,-0.02003584561623653,
fit,0.35,3.063483452696084e-05,0.9394377209833676,-0.020221215853668456,
fit,0.35,3.1531662335543616e-05,0.9388515557934287,-0.02040814704730401,
fit,0.35,3.245474457411325e-05,0.938259974159768,-0.020596649725412475,
fit,0.35,3.340484983513244e-05,0.9376629305837335,-0.0207867346920923,
fit,0.35,3.438276921143307e-05,0.9370603792569753,-0.020978412491305165,
fit,0.35,3.5389316954909844e-05,0.9364522740655673,-0.021171693570595618,
fit,0.35,3.642533115449638e-05,0.935838568585568,-0.02136658933959995,
fit,0.35,3.749167443398886e-05,0.9352192160821051,-0.021563109878751457,
fit,0.35,3.8589234670298994e-05,0.9345941695112275,-0.021761266281642155,
fit,0.35,3.971892573273302e-05,0.9339633815158898,-0.02196106924204086,
fit,0.35,4.0881688243912894e-05,0.9333268044259319,-0.022162529859414637,
fit,0.35,4.207849036297398e-05,0.9326843902572026,-0.02236565878933683,
fit,0.35,4.331032859169001e-05,0.9320360907117111,-0.02257046721777639,
fit,0.35,4.457822860419707e-05,0.9313818571753995,-0.022776965818810613,
fit,0.35,4.58832461010084e-05,0.9307216407170676,-0.022985165708089533,
fit,0.35,4.7226467688029544e-05,0.9300553920871973,-0.023195077901691674,
fit,0.35,4.8609011781306306e-05,0.9293830617209297,-0.02340671351615725,
fit,0.35,5.003202953825999e-05,0.928704599729364,-0.023620083355633287,
fit,0.35,5.149670581618343e-05,0.9280199559077742,-0.023835199015979358,
fit,0.35,5.300426015879673e-05,0.9273290797278632,-0.02405207135591733,
fit,0.35,5.4555947811685143e-05,0.926631920339067,-0.024270711344799245,
fit,0.35,5.6153060767462665e-05,0.9259284265684933,-0.024491130557704188,
fit,0.35,5.7796928841533134e-05,0.9252185469212284,-0.024713340049598298,
fit,0.35,5.948892077934331e-05,0.9245022295743102,-0.02493735139502201,
fit,0.35,6.123044539605177e-05,0.9237794223807807,-0.025163175464195164,
fit,0.35,6.302295274956024e-05,0.9230500728680463,-0.025390823722809264,
fit,0.35,6.486793534788508e-05,0.9223141282330504,-0.02562030760793732,
fit,0.35,6.676692939187557e-05,0.9215715353495723,-0.025851638332735405,
fit,0.35,6.872151605431122e-05,0.9208222407583898,-0.02608482755291619,
fit,0.35,7.073332279644439e-05,0.9200661906707591,-0.02631988656630807,
fit,0.35,7.280402472308562e-05,0.9193033309673965,-0.02655682707618473,
fit,0.35,7.493534597735756e-05,0.9185336071994193,-0.026795660187745984,
fit,0.35,7.712906117627993e-05,0.9177569645825573,-0.02703639776344452,
fit,0.35,7.938699688838223e-05,0.9169733480001229,-0.027279051482140937,
fit,0.35,8.171103315457187e-05,0.9161827019996363,-0.02752363255462409,
fit,0.35,8.410310505352605e-05,0.9153849707955702,-0.027770153020344024,
fit,0.35,8.656520431290936e-05,0.9145800982664026,-0.02801862413425138,
fit,0.35,8.909938096776098e-05,0.9137680279509318,-0.028269057935749797,
fit,0.35,9.170774506742931e-05,0.9129487030519314,-0.028521465971012183,
fit,0.35,9.439246843247663e-05,0.9121220664328483,-0.028775859992909547,
fit,0.35,9.715578646301848e-05,0.9112880606164758,-0.029032252031867156,
fit,0.35,0.0001,0.9104466277860448,-0.029290653734719674,
numerical,0.4,1e-09,0.999427184317955,-0.0002746596334226581,46.65866124429226
numerical,0.4,1.333521432163324e-09,0.9993466753945719,-0.0002869007636823184,46.65848487241369
numerical,0.4,1.7782794100389228e-09,0.9992609995212574,-0.0003099416510581321,46.65828465946195
numerical,0.4,2.3713737056616553e-09,0.9991674915829063,-0.0003410115251369916,46.658058715398205
numerical,0.4,3.1622776601683795e-09,0.9990640530841173,-0.00037881430693520457,46.65780447504164
numerical,0.4,4.216965034285823e-09,0.9989488288682429,-0.00042287880235303277,46.65751880985297
numerical,0.4,5.623413251903491e-09,0.9988200212926843,-0.0004732393577198124,46.65719806912703
numerical,0.4,7.498942093324558e-09,0.9986757713927377,-0.000530263129863151,46.656838078312525
numerical,0.4,1e-08,0.9985140844348903,-0.0005945162288023553,46.65643410951181
numerical,0.4,1.333521432163324e-08,0.9983327739264221,-0.0006667605923000863,46.655980834588156
numerical,0.4,1.7782794100389228e-08,0.9981294137538459,-0.0007478938524796419,46.65547226246235
numerical,0.4,2.371373705661655e-08,0.9979013002106645,-0.0008389497730441065,46.65490166474465
numerical,0.4,3.162277660168379e-08,0.9976454096261285,-0.0009411167607957793,46.65426148996432
numerical,0.4,4.2169650342858225e-08,0.9973583583902994,-0.0010557119770453482,46.65354326530135
numerical,0.4,5.6234132519034905e-08,0.9970363551299521,-0.0011842527889633914,46.652737486969684
numerical,0.4,7.498942093324559e-08,0.996675151305987,-0.0013284033971654452,46.65183349488995
numerical,0.4,1e-07,0.9962699831454427,-0.0014900797492787277,46.65081933409184
numerical,0.4,1.333521432163324e-07,0.9958155136934863,-0.0016713544153068582,46.64968159666492
numerical,0.4,1.7782794100389227e-07,0.9953057651943009,-0.0018746157208227032,46.64840524894464
numerical,0.4,2.3713737056616554e-07,0.9947340375318343,-0.0021024968162679514,46.64697343415777
numerical,0.4,3.162277660168379e-07,0.9940928231571471,-0.0023579791737642353,46.6453672535696
numerical,0.4,4.2169650342858225e-07,0.9933737147841613,-0.0026443405148173227,46.64356551986133
numerical,0.4,5.62341325190349e-07,0.9925673009493097,-0.002965291273458348,46.64154448463985
numerical,0.4,7.498942093324558e-07,0.9916630435619629,-0.003324953448538892,46.63927753121095
numerical,0.4,1e-06,0.9906491489448488,-0.003727939039269046,46.63673483256233
numerical,0.4,1.333521432163324e-06,0.9895124225507139,-0.004179378804407108,46.633882969098046
numerical,0.4,1.778279410038923e-06,0.9882381091933814,-0.004684997337624175,46.63068450307424
numerical,0.4,2.3713737056616552e-06,0.9868097141918604,-0.005251165433234561,46.627097504003224
numerical,0.4,3.162277660168379e-06,0.9852088107509074,-0.00588495374347886,46.62307502051165
numerical,0.4,4.216965034285822e-06,0.9834148199799273,-0.006594254368772923,46.618564493746085
numerical,0.4,5.623413251903491e-06,0.9814047765060914,-0.007387770885821432,46.61350710365496
numerical,0.4,7.498942093324558e-06,0.9791530717725232,-0.008275178629006952,46.60783704685106
numerical,0.4,1e-05,0.9766311766242524,-0.009267114235369966,46.60148073516409
numerical,0.4,1.333521432163324e-05,0.9738073337172657,-0.010375384841565527,46.59435591301662
numerical,0.4,1.778279410038923e-05,0.970646229067456,-0.011612905160298226,46.58637067975076
numerical,0.4,2.3713737056616554e-05,0.9671086502252431,-0.012993866887367034,46.57742241856414
numerical,0.4,3.1622776601683795e-05,0.9631511149393042,-0.014533757314935336,46.56739662070924
numerical,0.4,4.216965034285822e-05,0.9587254841469726,-0.016249455415439762,46.55616560182548
numerical,0.4,5.623413251903491e-05,0.9537785621099313,-0.018159222876570347,46.543587103713385
numerical,0.4,7.498942093324559e-05,0.9482516911931409,-0.020282751284057987,46.52950278116327
numerical,0.4,0.0001,0.9420803465245013,-0.02264110916521478,46.51373657102834
fit,0.4,1e-09,0.9993947844004779,-0.000241953133923238,
fit,0.4,1.0292747724096099e-09,0.9993877625737607,-0.0002447587882987434,
fit,0.4,1.0594065571188498e-09,0.9993806593231568,-0.00024759700038385095,
fit,0.4,1.0904204429677525e-09,0.9993734737070028,-0.0002504679904468247,
fit,0.4,1.1223422532664196e-09,0.9993662047716306,-0.0002533722295676045,
fit,0.4,1.155198567296478e-09,0.9993588515507659,-0.0002563100648759666,
fit,0.4,1.1890167424419898e-09,0.9993514130695585,-0.0002592821209586706,
fit,0.4,1.223824936968195e-09,0.9993438883392427,-0.0002622884438530102,
fit,0.4,1.2596521334671388e-09,0.9993362763614938,-0.0002653293450628658,
fit,0.4,1.296528162989669e-09,0.999328576126684,-0.0002684059636277195,
fit,0.4,1.334483729883841e-09,0.9993207866119574,-0.00027151785279382317,
fit,0.4,1.3735504373605121e-09,0.9993129067836595,-0.0002746657986484181,
fit,0.4,1.4137608138073614e-09,0.9993049355958133,-0.00027785033878618016,
fit,0.4,1.4551483398731967e-09,0.9992968719906624,-0.00028107164018466736,
fit,0.4,1.4977474763452001e-09,0.9992887148980655,-0.0002843303153908824,
fit,0.4,1.5415936928422734e-09,0.999280463235114,-0.00028762676038439653,
fit,0.4,1.5867234973483145e-09,0.9992721159081835,-0.000290961361670851,
fit,0.4,1.6331744666101668e-09,0.9992636718084708,-0.00029433436473288435,
fit,0.4,1.6809852774253655e-09,0.9992551298160256,-0.00029774660554377766,
fit,0.4,1.7301957388458909e-09,0.9992464887975144,-0.000301198277084966,
fit,0.4,1.7808468253246811e-09,0.9992377476060682,-0.0003046899689095211,
fit,0.4,1.8329807108324374e-09,0.9992289050826052,-0.00030822204990758363,
fit,0.4,1.8866408039732544e-09,0.9992199600542367,-0.00031179514984695745,
fit,0.4,1.9418717841282546e-09,0.9992109113332169,-0.0003154093346995927,
fit,0.4,1.9987196386572525e-09,0.9992017577205639,-0.00031906564585467,
fit,0.4,2.057231701189553e-09,0.9991924980011252,-0.0003227641487413371,
fit,0.4,2.117456691035712e-09,0.9991831309479625,-0.00032650538376681644,
fit,0.4,2.179444753752988e-09,0.999173655317537,-0.00033028999476176915,
fit,0.4,2.2432475028984158e-09,0.9991640698541332,-0.0003341184700763151,
fit,0.4,2.3089180630041926e-09,0.9991543732862809,-0.00033799110517781497,
fit,0.4,2.376511113811078e-09,0.9991445643278295,-0.0003419087718627089,
fit,0.4,2.4460829357967956e-09,0.9991346416784207,-0.000345871387875779,
fit,0.4,2.517691457037277e-09,0.9991246040221279,-0.0003498802489213873,
fit,0.4,2.5913963014396624e-09,0.9991144500287588,-0.00035393548447615764,
fit,0.4,2.6672588383874027e-09,0.9991041783514826,-0.0003580374869669332,
fit,0.4,2.745342233838714e-09,0.9990937876289276,-0.0003621869051093551,
fit,0.4,2.825711502920833e-09,0.9990832764836757,-0.00036638444490657337,
fit,0.4,2.908433564064045e-09,0.9990726435217928,-0.00037063039407909644,
fit,0.4,2.9935772947204903e-09,0.9990618873345601,-0.00037492574151484943,
fit,0.4,3.0812135887140084e-09,0.9990510064970403,-0.00037927052205018836,
fit,0.4,3.1714154152689956e-09,0.9990399995653853,-0.0003836656265280838,
fit,0.4,3.2642578797673237e-09,0.9990288650829958,-0.0003881117072168736,
fit,0.4,3.359818286283788e-09,0.9990176015722154,-0.00039260902963259275,
fit,0.4,3.4581762019523772e-09,0.9990062075423877,-0.00039715854210305287,
fit,0.4,3.559413523216862e-09,0.9989946814828793,-0.0004017605681225496,
fit,0.4,3.6636145440207234e-09,0.9989830218666675,-0.0004064160105245124,
fit,0.4,3.7708660259934516e-09,0.9989712271493062,-0.00041112508000454946,
fit,0.4,3.88125727069154e-09,0.9989592957678974,-0.0004158887269629101,
fit,0.4,3.9948801939541785e-09,0.998947226142878,-0.00042070746146076693,
fit,0.4,4.111829402435829e-09,0.998935016673823,-0.0004255818174906858,
fit,0.4,4.23220227237928e-09,0.9989226657449656,-0.0004305126247100069,
fit,0.4,4.356099030694617e-09,0.9989101717207429,-0.0004355002953815375,
fit,0.4,4.4836228384119056e-09,0.9988975329453625,-0.00044054593494202536,
fit,0.4,4.614879876576943e-09,0.9988847477461892,-0.00044564952074289347,
fit,0.4,4.7499794346614025e-09,0.9988718144301281,-0.00045081249153453495,
fit,0.4,4.8890340015614424e-09,0.9988587312846574,-0.00045603494832253694,
fit,0.4,5.032159359259999e-09,0.9988454965772666,-0.0004613177399094611,
fit,0.4,5.179474679231202e-09,0.9988321085567181,-0.00046666167187305735,
fit,0.4,5.331102621667033e-09,0.998818565450159,-0.00047206735049385405,
fit,0.4,5.4871694376086094e-09,0.9988048654655662,-0.0004775356041461995,
fit,0.4,5.647805074067546e-09,0.9987910067884656,-0.0004830670467587976,
fit,0.4,5.813143282224713e-09,0.9987769875855944,-0.0004886623677061042,
fit,0.4,5.983321728796294e-09,0.9987628060018544,-0.000494322167742145,
fit,0.4,6.158482110660254e-09,0.9987484601603249,-0.0005000476965832945,
fit,0.4,6.3387702728384874e-09,0.9987339481631166,-0.0005058392917867511,
fit,0.4,6.524336329932635e-09,0.9987192680897804,-0.0005116977745720517,
fit,0.4,6.715334791115135e-09,0.998704417998591,-0.0005176239444972201,
fit,0.4,6.911924688779365e-09,0.9986893959255122,-0.0005236186365979245,
fit,0.4,7.114269710955745e-09,0.9986741998823995,-0.0005296824550822983,
fit,0.4,7.322538337604526e-09,0.9986588278604938,-0.0005358163502518793,
fit,0.4,7.536903980898543e-09,0.9986432778263415,-0.0005420212486247434,
fit,0.4,7.757545129612429e-09,0.9986275477240527,-0.0005482977323525758,
fit,0.4,7.984645497739078e-09,0.9986116354726517,-0.0005546467589409758,
fit,0.4,8.218394177456807e-09,0.9985955389689071,-0.0005610690043431742,
fit,0.4,8.458985796574318e-09,0.9985792560850747,-0.0005675653776589951,
fit,0.4,8.706620680585118e-09,0.9985627846680947,-0.0005741369470217538,
fit,0.4,8.96150501946605e-09,0.9985461225416398,-0.0005807842704541695,
fit,0.4,9.223851039358457e-09,0.9985292675024043,-0.000587508621308094,
fit,0.4,9.49387717927582e-09,0.9985122173235741,-0.0005943104156457338,
fit,0.4,9.771808272983909e-09,0.9984949697509714,-0.0006011906472893911,
fit,0.4,1.0057875736205836e-08,0.9984775225069796,-0.0006081505196715124,
fit,0.4,1.0352317759307377e-08,0.9984598732860311,-0.0006151905098425803,
fit,0.4,1.0655379505623063e-08,0.9984420197564994,-0.0006223118331267286,
fit,0.4,1.0967313315588178e-08,0.9984239595591321,-0.0006295152967794801,
fit,0.4,1.1288378916846883e-08,0.998405690309761,-0.0006368021661096483,
fit,0.4,1.1618843640511014e-08,0.9983872095951846,-0.0006441731152446598,
fit,0.4,1.1958982643749794e-08,0.9983685149741438,-0.0006516289207485109,
fit,0.4,1.2309079138896018e-08,0.9983496039793499,-0.0006591709441493626,
fit,0.4,1.2669424629259076e-08,0.9983304741130915,-0.0006667999212043871,
fit,0.4,1.3040319151841315e-08,0.998311122851223,-0.0006745168876282391,
fit,0.4,1.3422071527160119e-08,0.9982915476363917,-0.0006823227101351624,
fit,0.4,1.3814999616383237e-08,0.9982717458882838,-0.0006902188494824508,
fit,0.4,1.4219430585991676e-08,0.9982517149909164,-0.0006982058244157487,
fit,0.4,1.4635701180190798e-08,0.9982314523032997,-0.0007062851036366731,
fit,0.4,1.5064158001295943e-08,0.9982109551502463,-0.0007144577962335027,
fit,0.4,1.5505157798326253e-08,0.9981902208286147,-0.0007227244640775708,
fit,0.4,1.595906776404731e-08,0.9981692466020311,-0.0007310864194525913,
fit,0.4,1.6426265840709303e-08,0.9981480297051117,-0.0007395450040507774,
fit,0.4,1.690714103473578e-08,0.998126567338311,-0.0007481009342373505,
fit,0.4,1.740209374062485e-08,0.9981048566726161,-0.0007567556031201237,
fit,0.4,1.7911536074332302e-08,0.9980828948452016,-0.0007655101363172523,
fit,0.4,1.843589221641486e-08,0.9980606789603707,-0.0007743654255598685,
fit,0.4,1.8975598765218503e-08,0.9980382060893916,-0.0007833227424234174,
fit,0.4,1.953110510040631e-08,0.9980154732698626,-0.0007923834982727319,
fit,0.4,2.0102873757128834e-08,0.9979924775064788,-0.0008015486329486163,
fit,0.4,2.0691380811147902e-08,0.9979692157685977,-0.0008108192429567033,
fit,0.4,2.1297116275234783e-08,0.9979456849918528,-0.000820196893908714,
fit,0.4,2.1920584507173234e-08,0.9979218820747487,-0.0008296823228941975,
fit,0.4,2.256230462970635e-08,0.9978978038839861,-0.0008392772551997106,
fit,0.4,2.3222810962777245e-08,0.9978734472465532,-0.0008489825535917704,
fit,0.4,2.3902653468423895e-08,0.9978488089555503,-0.000858799754323139,
fit,0.4,2.4602398208697776e-08,0.9978238857663992,-0.0008687301229986346,
fit,0.4,2.5322627816987946e-08,0.997798674398369,-0.0008787747819304012,
fit,0.4,2.606394198314347e-08,0.9977731715328874,-0.0008889349074614377,
fit,0.4,2.682695795279727e-08,0.9977473738118228,-0.0008992123671348641,
fit,0.4,2.761231104130753e-08,0.997721277841564,-0.0009096078957702858,
fit,0.4,2.8420655162745108e-08,0.9976948801883658,-0.00092012338790171,
fit,0.4,2.9252663374366476e-08,0.9976681773779467,-0.0009307596415079836,
fit,0.4,3.0109028437025925e-08,0.9976411658994987,-0.0009415182671033313,
fit,0.4,3.099046339199427e-08,0.9976138421988722,-0.0009524008205296138,
fit,0.4,3.189770215466325e-08,0.9975862026831264,-0.0009634088013774512,
fit,0.4,3.283150012563047e-08,0.9975582437184333,-0.0009745433860885253,
fit,0.4,3.379263481967431e-08,0.9975299616285632,-0.0009858057842630566,
fit,0.4,3.478190651314134e-08,0.997501352696602,-0.0009971981578260885,
fit,0.4,3.58001389102858e-08,0.9974724131618009,-0.0010087213516326958,
fit,0.4,3.6848179829116765e-08,0.997443139222173,-0.0010203772625357894,
fit,0.4,3.792690190732254e-08,0.9974135270305394,-0.0010321670938198396,
fit,0.4,3.903720332886092e-08,0.9973835726974439,-0.0010440923429043698,
fit,0.4,4.0180008571820914e-08,0.9973532722885153,-0.001056154894207859,
fit,0.4,4.135626917817706e-08,0.9973226218250607,-0.0010683561851484048,
fit,0.4,4.256696454607867e-08,0.9972916172818316,-0.0010806977296261722,
fit,0.4,4.381310274533306e-08,0.9972602545895425,-0.0010931810678411497,
fit,0.4,4.5095721356761446e-08,0.9972285296307017,-0.0011058077183317347,
fit,0.4,4.641588833612773e-08,0.9971964382429382,-0.0011185798005384218,
fit,0.4,4.7774702903357733e-08,0.9971639762142702,-0.0011314984528098468,
fit,0.4,4.917329645779016e-08,0.9971311392868752,-0.0011445654262390251,
